experiment_id,exp_number,n_features,n_features_selected,shots,reps,entanglement,noise_level,selected_features,best_c,cv_score,train_acc,test_acc,test_balanced_acc,precision,recall,recall_pos1,f1_score,gen_gap,kernel_time,train_time,y_test,y_pred
EM_f3_s1024_r2_linear_high,66,3,3,1024,2,linear,high,"['attr_13_3', 'attr_26_2', 'attr_13_2']",0.001,0.5,0.2727272727272727,0.3,0.5,0.0,0.0,0.0,0.0,0.027272727272727282,5.970162391662598,0.02594304084777832,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
EM_f3_s1024_r2_circular_low,67,3,3,1024,2,circular,low,"['attr_13_3', 'attr_26_2', 'attr_13_2']",100.0,0.5666666666666667,0.7272727272727273,0.7,0.7857142857142857,1.0,0.5714285714285714,0.5714285714285714,0.7272727272727273,0.027272727272727337,6.186536073684692,0.02545642852783203,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 1, 0, 0, 1, 1, 0, 0, 0, 1]"
EM_f3_s1024_r2_circular_standard,68,3,3,1024,2,circular,standard,"['attr_13_3', 'attr_26_2', 'attr_13_2']",100.0,0.5499999999999999,0.6363636363636364,1.0,1.0,1.0,1.0,1.0,1.0,0.36363636363636365,6.344719886779785,0.02562427520751953,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]"
EM_f3_s1024_r2_circular_high,69,3,3,1024,2,circular,high,"['attr_13_3', 'attr_26_2', 'attr_13_2']",0.1,0.5,0.9545454545454546,0.5,0.35714285714285715,0.625,0.7142857142857143,0.7142857142857143,0.6666666666666666,0.4545454545454546,6.257340669631958,0.019183874130249023,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]"
EM_f3_s1024_r2_full_low,70,3,3,1024,2,full,low,"['attr_13_3', 'attr_26_2', 'attr_13_2']",100.0,0.5666666666666667,0.7272727272727273,0.7,0.7857142857142857,1.0,0.5714285714285714,0.5714285714285714,0.7272727272727273,0.027272727272727337,6.299848556518555,0.024721860885620117,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 1, 0, 0, 1, 1, 0, 0, 0, 1]"
EM_f3_s1024_r2_full_standard,71,3,3,1024,2,full,standard,"['attr_13_3', 'attr_26_2', 'attr_13_2']",100.0,0.5499999999999999,0.6363636363636364,1.0,1.0,1.0,1.0,1.0,1.0,0.36363636363636365,6.221697807312012,0.017815589904785156,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]"
EM_f3_s1024_r2_full_high,72,3,3,1024,2,full,high,"['attr_13_3', 'attr_26_2', 'attr_13_2']",0.001,0.5,0.2727272727272727,0.3,0.5,0.0,0.0,0.0,0.0,0.027272727272727282,6.388710975646973,0.027571916580200195,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
EM_f3_s4096_r1_linear_low,73,3,3,4096,1,linear,low,"['attr_13_3', 'attr_26_2', 'attr_13_2']",0.001,0.5,0.2727272727272727,0.3,0.5,0.0,0.0,0.0,0.0,0.027272727272727282,15.612277746200562,0.025524139404296875,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
EM_f3_s4096_r1_linear_standard,74,3,3,4096,1,linear,standard,"['attr_13_3', 'attr_26_2', 'attr_13_2']",10.0,0.5111111111111111,0.6363636363636364,0.8,0.7619047619047619,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.1636363636363637,15.63285207748413,0.025641679763793945,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 1, 1, 0, 1]"
EM_f3_s4096_r1_linear_high,75,3,3,4096,1,linear,high,"['attr_13_3', 'attr_26_2', 'attr_13_2']",0.001,0.5,0.2727272727272727,0.3,0.5,0.0,0.0,0.0,0.0,0.027272727272727282,15.66946268081665,0.02674722671508789,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
EM_f3_s4096_r1_circular_low,76,3,3,4096,1,circular,low,"['attr_13_3', 'attr_26_2', 'attr_13_2']",0.1,0.5,0.6818181818181818,0.7,0.6904761904761905,0.8333333333333334,0.7142857142857143,0.7142857142857143,0.7692307692307693,0.018181818181818188,15.874236345291138,0.020937442779541016,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 1, 1, 0, 0]"
EM_f3_s4096_r1_circular_standard,77,3,3,4096,1,circular,standard,"['attr_13_3', 'attr_26_2', 'attr_13_2']",0.01,0.5,0.6818181818181818,0.7,0.6904761904761905,0.8333333333333334,0.7142857142857143,0.7142857142857143,0.7692307692307693,0.018181818181818188,15.724464416503906,0.02622675895690918,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 1, 1, 0, 0]"
EM_f3_s4096_r1_circular_high,78,3,3,4096,1,circular,high,"['attr_13_3', 'attr_26_2', 'attr_13_2']",0.001,0.5,0.2727272727272727,0.3,0.5,0.0,0.0,0.0,0.0,0.027272727272727282,16.05247950553894,0.026143312454223633,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
EM_f3_s4096_r1_full_low,79,3,3,4096,1,full,low,"['attr_13_3', 'attr_26_2', 'attr_13_2']",0.1,0.5,0.6818181818181818,0.7,0.6904761904761905,0.8333333333333334,0.7142857142857143,0.7142857142857143,0.7692307692307693,0.018181818181818188,15.599095344543457,0.027480363845825195,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 1, 1, 0, 0]"
EM_f3_s4096_r1_full_standard,80,3,3,4096,1,full,standard,"['attr_13_3', 'attr_26_2', 'attr_13_2']",0.01,0.5,0.6818181818181818,0.7,0.6904761904761905,0.8333333333333334,0.7142857142857143,0.7142857142857143,0.7692307692307693,0.018181818181818188,15.856621503829956,0.026699304580688477,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 1, 1, 0, 0]"
EM_f3_s4096_r1_full_high,81,3,3,4096,1,full,high,"['attr_13_3', 'attr_26_2', 'attr_13_2']",0.001,0.5,0.2727272727272727,0.3,0.5,0.0,0.0,0.0,0.0,0.027272727272727282,15.897927522659302,0.026043415069580078,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
EM_f3_s4096_r2_linear_low,82,3,3,4096,2,linear,low,"['attr_13_3', 'attr_26_2', 'attr_13_2']",0.001,0.5,0.2727272727272727,0.3,0.5,0.0,0.0,0.0,0.0,0.027272727272727282,16.303670644760132,0.026070594787597656,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
EM_f3_s4096_r2_linear_standard,83,3,3,4096,2,linear,standard,"['attr_13_3', 'attr_26_2', 'attr_13_2']",100.0,0.5277777777777778,0.5909090909090909,0.7,0.6904761904761905,0.8333333333333334,0.7142857142857143,0.7142857142857143,0.7692307692307693,0.10909090909090902,16.733834505081177,0.017915010452270508,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 1, 1, 1, 1, 1, 0, 1]"
EM_f3_s4096_r2_linear_high,84,3,3,4096,2,linear,high,"['attr_13_3', 'attr_26_2', 'attr_13_2']",0.001,0.5,0.2727272727272727,0.3,0.5,0.0,0.0,0.0,0.0,0.027272727272727282,16.635514974594116,0.026051998138427734,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
EM_f3_s4096_r2_circular_low,85,3,3,4096,2,circular,low,"['attr_13_3', 'attr_26_2', 'attr_13_2']",100.0,0.5166666666666667,0.6363636363636364,0.6,0.6190476190476191,0.8,0.5714285714285714,0.5714285714285714,0.6666666666666666,0.036363636363636376,16.807910442352295,0.026526212692260742,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 1, 0, 0, 0]"
EM_f3_s4096_r2_circular_standard,86,3,3,4096,2,circular,standard,"['attr_13_3', 'attr_26_2', 'attr_13_2']",0.001,0.5,0.2727272727272727,0.3,0.5,0.0,0.0,0.0,0.0,0.027272727272727282,16.67729115486145,0.025232553482055664,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
EM_f3_s4096_r2_circular_high,87,3,3,4096,2,circular,high,"['attr_13_3', 'attr_26_2', 'attr_13_2']",0.001,0.5,0.2727272727272727,0.3,0.5,0.0,0.0,0.0,0.0,0.027272727272727282,16.90454602241516,0.025557756423950195,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
EM_f3_s4096_r2_full_low,88,3,3,4096,2,full,low,"['attr_13_3', 'attr_26_2', 'attr_13_2']",100.0,0.5166666666666667,0.6363636363636364,0.6,0.6190476190476191,0.8,0.5714285714285714,0.5714285714285714,0.6666666666666666,0.036363636363636376,16.873255491256714,0.026004791259765625,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 1, 0, 0, 0]"
EM_f3_s4096_r2_full_standard,89,3,3,4096,2,full,standard,"['attr_13_3', 'attr_26_2', 'attr_13_2']",0.1,0.5,0.6818181818181818,0.7,0.6904761904761905,0.8333333333333334,0.7142857142857143,0.7142857142857143,0.7692307692307693,0.018181818181818188,17.22683596611023,0.02521061897277832,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 1, 1, 0, 0]"
EM_f3_s4096_r2_full_high,90,3,3,4096,2,full,high,"['attr_13_3', 'attr_26_2', 'attr_13_2']",0.001,0.5,0.2727272727272727,0.3,0.5,0.0,0.0,0.0,0.0,0.027272727272727282,16.990903854370117,0.027768373489379883,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
EM_f3_s8192_r1_linear_low,91,3,3,8192,1,linear,low,"['attr_13_3', 'attr_26_2', 'attr_13_2']",0.001,0.5,0.2727272727272727,0.3,0.5,0.0,0.0,0.0,0.0,0.027272727272727282,29.588889122009277,0.025698423385620117,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
EM_f3_s8192_r1_linear_standard,92,3,3,8192,1,linear,standard,"['attr_13_3', 'attr_26_2', 'attr_13_2']",0.01,0.5166666666666667,0.6818181818181818,0.7,0.6904761904761905,0.8333333333333334,0.7142857142857143,0.7142857142857143,0.7692307692307693,0.018181818181818188,29.82332181930542,0.026762008666992188,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 1, 1, 0, 0]"
EM_f3_s8192_r1_linear_high,93,3,3,8192,1,linear,high,"['attr_13_3', 'attr_26_2', 'attr_13_2']",0.001,0.5,0.2727272727272727,0.3,0.5,0.0,0.0,0.0,0.0,0.027272727272727282,30.183505535125732,0.025945425033569336,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
EM_f3_s8192_r1_circular_low,94,3,3,8192,1,circular,low,"['attr_13_3', 'attr_26_2', 'attr_13_2']",0.01,0.5,0.6818181818181818,0.7,0.6904761904761905,0.8333333333333334,0.7142857142857143,0.7142857142857143,0.7692307692307693,0.018181818181818188,29.80878782272339,0.026782989501953125,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 1, 1, 0, 0]"
EM_f3_s8192_r1_circular_standard,95,3,3,8192,1,circular,standard,"['attr_13_3', 'attr_26_2', 'attr_13_2']",100.0,0.5666666666666667,0.5,0.5,0.45238095238095233,0.6666666666666666,0.5714285714285714,0.5714285714285714,0.6153846153846154,0.0,29.89056706428528,0.026508092880249023,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 1, 1, 1, 1, 0, 1, 1]"
EM_f3_s8192_r1_circular_high,96,3,3,8192,1,circular,high,"['attr_13_3', 'attr_26_2', 'attr_13_2']",0.001,0.5,0.2727272727272727,0.3,0.5,0.0,0.0,0.0,0.0,0.027272727272727282,30.324124336242676,0.02461552619934082,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
EM_f3_s8192_r1_full_low,97,3,3,8192,1,full,low,"['attr_13_3', 'attr_26_2', 'attr_13_2']",0.1,0.5,0.6818181818181818,0.7,0.6904761904761905,0.8333333333333334,0.7142857142857143,0.7142857142857143,0.7692307692307693,0.018181818181818188,29.848588705062866,0.027460575103759766,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 1, 1, 0, 0]"
EM_f3_s8192_r1_full_standard,98,3,3,8192,1,full,standard,"['attr_13_3', 'attr_26_2', 'attr_13_2']",100.0,0.5666666666666667,0.5,0.5,0.45238095238095233,0.6666666666666666,0.5714285714285714,0.5714285714285714,0.6153846153846154,0.0,29.903494834899902,0.025768041610717773,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 1, 1, 1, 1, 0, 1, 1]"
EM_f3_s8192_r1_full_high,99,3,3,8192,1,full,high,"['attr_13_3', 'attr_26_2', 'attr_13_2']",0.001,0.5,0.2727272727272727,0.3,0.5,0.0,0.0,0.0,0.0,0.027272727272727282,30.042680501937866,0.025727510452270508,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
EM_f3_s8192_r2_linear_low,100,3,3,8192,2,linear,low,"['attr_13_3', 'attr_26_2', 'attr_13_2']",100.0,0.7444444444444445,0.7272727272727273,0.8,0.8571428571428572,1.0,0.7142857142857143,0.7142857142857143,0.8333333333333334,0.07272727272727275,30.30577564239502,0.026041746139526367,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 1, 0, 0, 1, 1, 1, 1, 0, 0]"
EM_f3_s8192_r2_linear_standard,101,3,3,8192,2,linear,standard,"['attr_13_3', 'attr_26_2', 'attr_13_2']",0.001,0.5,0.2727272727272727,0.3,0.5,0.0,0.0,0.0,0.0,0.027272727272727282,30.41364574432373,0.02615046501159668,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
EM_f3_s8192_r2_linear_high,102,3,3,8192,2,linear,high,"['attr_13_3', 'attr_26_2', 'attr_13_2']",0.001,0.5,0.2727272727272727,0.3,0.5,0.0,0.0,0.0,0.0,0.027272727272727282,30.850661516189575,0.025958776473999023,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
EM_f3_s8192_r2_circular_low,103,3,3,8192,2,circular,low,"['attr_13_3', 'attr_26_2', 'attr_13_2']",0.001,0.5,0.2727272727272727,0.3,0.5,0.0,0.0,0.0,0.0,0.027272727272727282,30.655141830444336,0.026439428329467773,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
EM_f3_s8192_r2_circular_standard,104,3,3,8192,2,circular,standard,"['attr_13_3', 'attr_26_2', 'attr_13_2']",0.1,0.5,0.6818181818181818,0.7,0.6904761904761905,0.8333333333333334,0.7142857142857143,0.7142857142857143,0.7692307692307693,0.018181818181818188,30.67708420753479,0.025827646255493164,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 1, 1, 0, 0]"
EM_f3_s8192_r2_circular_high,105,3,3,8192,2,circular,high,"['attr_13_3', 'attr_26_2', 'attr_13_2']",0.01,0.5,1.0,0.5,0.35714285714285715,0.625,0.7142857142857143,0.7142857142857143,0.6666666666666666,0.5,31.227951526641846,0.027088165283203125,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 1, 1, 1, 1, 1, 1, 1, 1, 0]"
EM_f3_s8192_r2_full_low,106,3,3,8192,2,full,low,"['attr_13_3', 'attr_26_2', 'attr_13_2']",0.001,0.5,0.2727272727272727,0.3,0.5,0.0,0.0,0.0,0.0,0.027272727272727282,31.27352237701416,0.02649211883544922,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
EM_f3_s8192_r2_full_standard,107,3,3,8192,2,full,standard,"['attr_13_3', 'attr_26_2', 'attr_13_2']",0.1,0.5,0.6818181818181818,0.7,0.6904761904761905,0.8333333333333334,0.7142857142857143,0.7142857142857143,0.7692307692307693,0.018181818181818188,30.709264755249023,0.025441646575927734,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 1, 1, 0, 0]"
EM_f3_s8192_r2_full_high,108,3,3,8192,2,full,high,"['attr_13_3', 'attr_26_2', 'attr_13_2']",0.001,0.5,0.2727272727272727,0.3,0.5,0.0,0.0,0.0,0.0,0.027272727272727282,30.990307092666626,0.026659250259399414,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
EM_f4_s1024_r1_linear_low,109,4,4,1024,1,linear,low,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1']",100.0,0.6,0.5909090909090909,0.7,0.7857142857142857,1.0,0.5714285714285714,0.5714285714285714,0.7272727272727273,0.10909090909090902,6.077719211578369,0.02751445770263672,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 1, 0, 0, 0, 1, 1, 0, 0, 1]"
EM_f4_s1024_r1_linear_standard,110,4,4,1024,1,linear,standard,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1']",0.01,0.65,0.5909090909090909,0.6,0.7142857142857143,1.0,0.42857142857142855,0.42857142857142855,0.6,0.009090909090909038,5.959501504898071,0.026507139205932617,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 1, 0, 0, 0, 1, 1, 0, 0, 0]"
EM_f4_s1024_r1_linear_high,111,4,4,1024,1,linear,high,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1']",100.0,0.6611111111111111,1.0,0.8,0.7619047619047619,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.19999999999999996,6.137688159942627,0.025676488876342773,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[1, 1, 0, 0, 0, 1, 1, 1, 1, 1]"
EM_f4_s1024_r1_circular_low,112,4,4,1024,1,circular,low,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1']",1.0,0.6611111111111111,0.7272727272727273,0.6,0.6190476190476191,0.8,0.5714285714285714,0.5714285714285714,0.6666666666666666,0.12727272727272732,6.292218208312988,0.026383161544799805,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 1, 0, 0, 0]"
EM_f4_s1024_r1_circular_standard,113,4,4,1024,1,circular,standard,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1']",1.0,0.5777777777777778,0.7272727272727273,0.7,0.7857142857142857,1.0,0.5714285714285714,0.5714285714285714,0.7272727272727273,0.027272727272727337,6.2987916469573975,0.025279760360717773,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 1, 0, 0, 1, 1, 1, 0, 0, 0]"
EM_f4_s1024_r1_circular_high,114,4,4,1024,1,circular,high,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1']",0.001,0.5,0.2727272727272727,0.3,0.5,0.0,0.0,0.0,0.0,0.027272727272727282,6.274999618530273,0.025361299514770508,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
EM_f4_s1024_r1_full_low,115,4,4,1024,1,full,low,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1']",10.0,0.5166666666666667,0.7272727272727273,0.6,0.6190476190476191,0.8,0.5714285714285714,0.5714285714285714,0.6666666666666666,0.12727272727272732,6.734297275543213,0.026391267776489258,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 1, 0, 0, 0]"
EM_f4_s1024_r1_full_standard,116,4,4,1024,1,full,standard,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1']",100.0,0.561111111111111,0.7727272727272727,0.7,0.7857142857142857,1.0,0.5714285714285714,0.5714285714285714,0.7272727272727273,0.07272727272727275,6.840314626693726,0.025011062622070312,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 1, 0, 0, 1, 1, 1, 0, 0, 0]"
EM_f4_s1024_r1_full_high,117,4,4,1024,1,full,high,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1']",0.001,0.5,0.2727272727272727,0.3,0.5,0.0,0.0,0.0,0.0,0.027272727272727282,6.6917266845703125,0.025312423706054688,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
EM_f4_s1024_r2_linear_low,118,4,4,1024,2,linear,low,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1']",100.0,0.5277777777777778,0.5909090909090909,0.7,0.7857142857142857,1.0,0.5714285714285714,0.5714285714285714,0.7272727272727273,0.10909090909090902,7.241055011749268,0.028802871704101562,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 1, 1, 1, 0, 1]"
EM_f4_s1024_r2_linear_standard,119,4,4,1024,2,linear,standard,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1']",100.0,0.6611111111111111,0.6363636363636364,0.9,0.9285714285714286,1.0,0.8571428571428571,0.8571428571428571,0.9230769230769231,0.26363636363636367,7.324325084686279,0.025719165802001953,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 1, 0, 0, 1, 1, 1, 1, 0, 1]"
EM_f4_s1024_r2_linear_high,120,4,4,1024,2,linear,high,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1']",0.001,0.5,0.2727272727272727,0.3,0.5,0.0,0.0,0.0,0.0,0.027272727272727282,7.259600877761841,0.026953697204589844,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
EM_f4_s1024_r2_circular_low,121,4,4,1024,2,circular,low,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1']",100.0,0.6944444444444443,0.7272727272727273,1.0,1.0,1.0,1.0,1.0,1.0,0.2727272727272727,7.7915260791778564,0.025940418243408203,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]"
EM_f4_s1024_r2_circular_standard,122,4,4,1024,2,circular,standard,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1']",10.0,0.5111111111111111,0.7727272727272727,0.6,0.6190476190476191,0.8,0.5714285714285714,0.5714285714285714,0.6666666666666666,0.17272727272727273,7.846036672592163,0.03701424598693848,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 1, 0, 0, 0]"
EM_f4_s1024_r2_circular_high,123,4,4,1024,2,circular,high,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1']",0.001,0.5,0.2727272727272727,0.3,0.5,0.0,0.0,0.0,0.0,0.027272727272727282,7.988592147827148,0.026630878448486328,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
EM_f4_s1024_r2_full_low,124,4,4,1024,2,full,low,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1']",100.0,0.5388888888888889,0.6363636363636364,0.8,0.7619047619047619,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.1636363636363637,8.723079919815063,0.024776458740234375,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[1, 1, 0, 1, 1, 1, 0, 1, 0, 1]"
EM_f4_s1024_r2_full_standard,125,4,4,1024,2,full,standard,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1']",10.0,0.5777777777777778,1.0,0.7,0.5952380952380952,0.75,0.8571428571428571,0.8571428571428571,0.8,0.30000000000000004,8.763980150222778,0.02703571319580078,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 1, 1, 1, 1]"
EM_f4_s1024_r2_full_high,126,4,4,1024,2,full,high,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1']",0.001,0.5,0.2727272727272727,0.3,0.5,0.0,0.0,0.0,0.0,0.027272727272727282,8.884207487106323,0.02856135368347168,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
EM_f4_s4096_r1_linear_low,127,4,4,4096,1,linear,low,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1']",100.0,0.5666666666666668,0.7727272727272727,0.8,0.7619047619047619,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.027272727272727337,18.017868518829346,0.026751995086669922,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 1, 1, 0, 1]"
EM_f4_s4096_r1_linear_standard,128,4,4,4096,1,linear,standard,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1']",1.0,0.5777777777777778,0.5909090909090909,0.6,0.7142857142857143,1.0,0.42857142857142855,0.42857142857142855,0.6,0.009090909090909038,18.11148715019226,0.026511430740356445,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 1, 0, 0, 0, 1, 1, 0, 0, 0]"
EM_f4_s4096_r1_linear_high,129,4,4,4096,1,linear,high,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1']",0.001,0.5499999999999999,0.2727272727272727,0.3,0.5,0.0,0.0,0.0,0.0,0.027272727272727282,18.228454113006592,0.026177167892456055,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
EM_f4_s4096_r1_circular_low,130,4,4,4096,1,circular,low,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1']",1.0,0.5777777777777778,0.7272727272727273,0.6,0.6190476190476191,0.8,0.5714285714285714,0.5714285714285714,0.6666666666666666,0.12727272727272732,18.492571353912354,0.02502274513244629,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 1, 0, 0, 0]"
EM_f4_s4096_r1_circular_standard,131,4,4,4096,1,circular,standard,"['attr_13_3', 'attr_26_2', 'attr_13_2', 'attr_1_1']",1.0,0.5777777777777778,0.7272727272727273,0.6,0.6190476190476191,0.8,0.5714285714285714,0.5714285714285714,0.6666666666666666,0.12727272727272732,18.30113649368286,0.018535375595092773,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 1, 0, 0, 0]"
